2024-07-26T16:15:46.585+0800	ERROR	myselfgo/main.go:103	msg=Getting server time failed||err=||ApiKey=RztNX12tH5UrgI7zVWG1m20BuPJ16YRAVhHvCl6SMfHeaLssNm6dWb48WJHWOvu5||timestamp=%!d(string=Get "https://fapi.binance.com/fapi/v1/time": EOF)
2024-08-03T11:14:46.530+0800	ERROR	cron/market_rate.go:108	获取数据失败：IOTAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=IOTAUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.530+0800	ERROR	cron/market_rate.go:108	获取数据失败：SKLUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=SKLUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.530+0800	ERROR	cron/market_rate.go:108	获取数据失败：HOTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=HOTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.530+0800	ERROR	cron/market_rate.go:108	获取数据失败：GRTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=GRTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.533+0800	ERROR	cron/market_rate.go:108	获取数据失败：TONUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=TONUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.533+0800	ERROR	cron/market_rate.go:108	获取数据失败：RENUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=RENUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:46.533+0800	ERROR	cron/market_rate.go:108	获取数据失败：C98USDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654780000&interval=1m&startTime=1722654720000&symbol=C98USDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:14:49.217+0800	ERROR	wsclient/ws.go:213	msg=startWsKlineDataStream fail||err=EOF
2024-08-03T11:14:54.573+0800	ERROR	wsclient/ws.go:213	msg=startWsKlineDataStream fail||err=EOF
2024-08-03T11:18:06.035+0800	ERROR	cron/market_rate.go:109	获取数据失败：LTCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.745+0800	ERROR	cron/market_rate.go:109	获取数据失败：QTUMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.752+0800	ERROR	cron/market_rate.go:109	获取数据失败：BATUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.752+0800	ERROR	cron/market_rate.go:109	获取数据失败：MATICUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.761+0800	ERROR	cron/market_rate.go:109	获取数据失败：NEOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.822+0800	ERROR	cron/market_rate.go:109	获取数据失败：CELOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.827+0800	ERROR	cron/market_rate.go:109	获取数据失败：1000LUNCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.865+0800	ERROR	cron/market_rate.go:109	获取数据失败：INJUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.919+0800	ERROR	cron/market_rate.go:109	获取数据失败：BIGTIMEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.940+0800	ERROR	cron/market_rate.go:109	获取数据失败：CAKEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.991+0800	ERROR	cron/market_rate.go:109	获取数据失败：DASHUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.992+0800	ERROR	cron/market_rate.go:109	获取数据失败：ADAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.992+0800	ERROR	cron/market_rate.go:109	获取数据失败：BTCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:37.992+0800	ERROR	cron/market_rate.go:109	获取数据失败：SKLUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.005+0800	ERROR	cron/market_rate.go:109	获取数据失败：ALPHAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.005+0800	ERROR	cron/market_rate.go:109	获取数据失败：LRCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.005+0800	ERROR	cron/market_rate.go:109	获取数据失败：RSRUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.005+0800	ERROR	cron/market_rate.go:109	获取数据失败：ETCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.010+0800	ERROR	cron/market_rate.go:109	获取数据失败：ZRXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.011+0800	ERROR	cron/market_rate.go:109	获取数据失败：1INCHUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.011+0800	ERROR	cron/market_rate.go:109	获取数据失败：ROSEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.024+0800	ERROR	cron/market_rate.go:109	获取数据失败：CHRUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.044+0800	ERROR	cron/market_rate.go:109	获取数据失败：LISTAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.051+0800	ERROR	cron/market_rate.go:109	获取数据失败：CYBERUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.056+0800	ERROR	cron/market_rate.go:109	获取数据失败：ASTRUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.071+0800	ERROR	cron/market_rate.go:109	获取数据失败：RENUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.071+0800	ERROR	cron/market_rate.go:109	获取数据失败：AIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.082+0800	ERROR	cron/market_rate.go:109	获取数据失败：JOEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.089+0800	ERROR	cron/market_rate.go:109	获取数据失败：OPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.121+0800	ERROR	cron/market_rate.go:109	获取数据失败：1000FLOKIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.121+0800	ERROR	cron/market_rate.go:109	获取数据失败：LEVERUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.129+0800	ERROR	cron/market_rate.go:109	获取数据失败：JUPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.129+0800	ERROR	cron/market_rate.go:109	获取数据失败：USTCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.133+0800	ERROR	cron/market_rate.go:109	获取数据失败：BOMEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.133+0800	ERROR	cron/market_rate.go:109	获取数据失败：NEARUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.133+0800	ERROR	cron/market_rate.go:109	获取数据失败：THETAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.142+0800	ERROR	cron/market_rate.go:109	获取数据失败：PENDLEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.143+0800	ERROR	cron/market_rate.go:109	获取数据失败：TLMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.151+0800	ERROR	cron/market_rate.go:109	获取数据失败：1000PEPEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.151+0800	ERROR	cron/market_rate.go:109	获取数据失败：METISUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.159+0800	ERROR	cron/market_rate.go:109	获取数据失败：BTCDOMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.159+0800	ERROR	cron/market_rate.go:109	获取数据失败：ACHUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.159+0800	ERROR	cron/market_rate.go:109	获取数据失败：RLCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.159+0800	ERROR	cron/market_rate.go:109	获取数据失败：TAOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.159+0800	ERROR	cron/market_rate.go:109	获取数据失败：WUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.162+0800	ERROR	cron/market_rate.go:109	获取数据失败：LOOMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.162+0800	ERROR	cron/market_rate.go:109	获取数据失败：XEMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.167+0800	ERROR	cron/market_rate.go:109	获取数据失败：CKBUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.228+0800	ERROR	cron/market_rate.go:109	获取数据失败：WAXPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.229+0800	ERROR	cron/market_rate.go:109	获取数据失败：CTSIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.230+0800	ERROR	cron/market_rate.go:109	获取数据失败：FETUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:18:38.247+0800	ERROR	cron/market_rate.go:109	获取数据失败：XAIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.056+0800	ERROR	cron/market_rate.go:109	获取数据失败：XLMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.060+0800	ERROR	cron/market_rate.go:109	获取数据失败：XRPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.060+0800	ERROR	cron/market_rate.go:109	获取数据失败：ZECUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.167+0800	ERROR	cron/market_rate.go:109	获取数据失败：LTCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.167+0800	ERROR	cron/market_rate.go:109	获取数据失败：BNBUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.167+0800	ERROR	cron/market_rate.go:109	获取数据失败：DASHUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.176+0800	ERROR	cron/market_rate.go:109	获取数据失败：ZRXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.188+0800	ERROR	cron/market_rate.go:109	获取数据失败：ADAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.189+0800	ERROR	cron/market_rate.go:109	获取数据失败：SXPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.196+0800	ERROR	cron/market_rate.go:109	获取数据失败：SOLUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.203+0800	ERROR	cron/market_rate.go:109	获取数据失败：CRVUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.248+0800	ERROR	cron/market_rate.go:109	获取数据失败：KAVAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.324+0800	ERROR	cron/market_rate.go:109	获取数据失败：SKLUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.330+0800	ERROR	cron/market_rate.go:109	获取数据失败：GMTUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.336+0800	ERROR	cron/market_rate.go:109	获取数据失败：ATOMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.336+0800	ERROR	cron/market_rate.go:109	获取数据失败：REEFUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.336+0800	ERROR	cron/market_rate.go:109	获取数据失败：LDOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.345+0800	ERROR	cron/market_rate.go:109	获取数据失败：XEMUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.345+0800	ERROR	cron/market_rate.go:109	获取数据失败：BELUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.345+0800	ERROR	cron/market_rate.go:109	获取数据失败：MANAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.345+0800	ERROR	cron/market_rate.go:109	获取数据失败：FETUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.345+0800	ERROR	cron/market_rate.go:109	获取数据失败：HOOKUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.355+0800	ERROR	cron/market_rate.go:109	获取数据失败：1INCHUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.376+0800	ERROR	cron/market_rate.go:109	获取数据失败：WAXPUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.383+0800	ERROR	cron/market_rate.go:109	获取数据失败：ONEUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.408+0800	ERROR	cron/market_rate.go:109	获取数据失败：1000FLOKIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.408+0800	ERROR	cron/market_rate.go:109	获取数据失败：LISTAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.408+0800	ERROR	cron/market_rate.go:109	获取数据失败：BNXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.411+0800	ERROR	cron/market_rate.go:109	获取数据失败：BSVUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.411+0800	ERROR	cron/market_rate.go:109	获取数据失败：PHBUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.414+0800	ERROR	cron/market_rate.go:109	获取数据失败：DODOXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.606+0800	ERROR	cron/market_rate.go:109	获取数据失败：CELOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.609+0800	ERROR	cron/market_rate.go:109	获取数据失败：AUCTIONUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.643+0800	ERROR	cron/market_rate.go:109	获取数据失败：CKBUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.683+0800	ERROR	cron/market_rate.go:109	获取数据失败：WUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.683+0800	ERROR	cron/market_rate.go:109	获取数据失败：ZROUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.683+0800	ERROR	cron/market_rate.go:109	获取数据失败：BBUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.706+0800	ERROR	cron/market_rate.go:109	获取数据失败：STMXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.706+0800	ERROR	cron/market_rate.go:109	获取数据失败：TURBOUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.706+0800	ERROR	cron/market_rate.go:109	获取数据失败：PORTALUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.707+0800	ERROR	cron/market_rate.go:109	获取数据失败：IMXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.708+0800	ERROR	cron/market_rate.go:109	获取数据失败：ENAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.715+0800	ERROR	cron/market_rate.go:109	获取数据失败：BADGERUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.737+0800	ERROR	cron/market_rate.go:109	获取数据失败：LEVERUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.754+0800	ERROR	cron/market_rate.go:109	获取数据失败：RDNTUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.808+0800	ERROR	cron/market_rate.go:109	获取数据失败：ARPAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.810+0800	ERROR	cron/market_rate.go:109	获取数据失败：MYROUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.816+0800	ERROR	cron/market_rate.go:109	获取数据失败：RIFUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.822+0800	ERROR	cron/market_rate.go:109	获取数据失败：IOTXUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.825+0800	ERROR	cron/market_rate.go:109	获取数据失败：ETHFIUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.832+0800	ERROR	cron/market_rate.go:109	获取数据失败：VANRYUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.837+0800	ERROR	cron/market_rate.go:109	获取数据失败：USDCUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:19:06.837+0800	ERROR	cron/market_rate.go:109	获取数据失败：MANTAUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:30:12.071+0800	ERROR	cron/market_rate.go:112	获取数据失败：EOSUSDT,error:<APIError> code=-1023, msg=Start time is greater than end time.
2024-08-03T11:38:07.411+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：BEAMXUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=BEAMXUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.415+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：AAVEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=AAVEUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.415+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：RDNTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=RDNTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.415+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：ARUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=ARUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.413+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：FETUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=FETUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.413+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：DODOXUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=DODOXUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.413+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：BLZUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=BLZUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.415+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：CELOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=CELOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.413+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：AGLDUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=AGLDUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：JTOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=JTOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：GMXUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=GMXUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：LRCUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=LRCUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：SOLUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=SOLUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：LUNA2USDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=LUNA2USDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：ARBUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=ARBUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：POLYXUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=POLYXUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：STEEMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=STEEMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：MASKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=MASKUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.414+0800	ERROR	cron/market_rate.go:113	获取数据失败：PORTALUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722656220000&interval=1m&startTime=1722656160000&symbol=PORTALUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.416+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：SUIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=SUIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：ZECUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=ZECUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/market_rate.go:113	获取数据失败：JOEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722656220000&interval=1m&startTime=1722656160000&symbol=JOEUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：NTRNUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=NTRNUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/market_rate.go:113	获取数据失败：RONINUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722656220000&interval=1m&startTime=1722656160000&symbol=RONINUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/market_rate.go:113	获取数据失败：OMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722656220000&interval=1m&startTime=1722656160000&symbol=OMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:38:07.412+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：ALGOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=ALGOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
